,DrugBankIDLabel,UniProtIDLabel,Interaction,Predicted interaction
37436,7072,4556,0,0.48451939637213004
37437,2975,3775,0,0.4500435454928988
37438,357,2237,0,0.49402199990679935
37439,6259,2065,0,0.4688818849204337
37440,6772,3188,0,0.5075779679162471
37441,5760,3876,0,0.4304844878598694
37442,2401,4013,0,0.4295348394310378
37443,5942,1153,0,0.49220143921389514
37444,5074,36,0,0.4762813955682674
37445,1170,4739,0,0.649963999052612
37446,6467,3462,0,0.4606532996758983
37447,924,1257,0,0.46798501579573004
37448,6694,995,0,0.42982215876915086
37449,6013,3158,0,0.45284059550819156
37450,260,4366,0,0.4552703323157382
37451,4014,910,0,0.4534311965729223
37452,6773,3758,0,0.43620569434428347
37453,168,72,0,0.4504173951249636
37454,975,362,0,0.5403129139683146
37455,2619,59,0,0.49790651930071217
37456,544,4315,0,0.48310779752633765
37457,4736,1421,0,0.4299082473833139
37458,5737,2430,0,0.45604438557056
37459,2911,4615,0,0.4376442761911986
37460,7347,1680,0,0.4465544936287721
37461,5270,2485,0,0.5651166492664305
37462,2542,1951,0,0.46906025335511103
37463,6360,2538,0,0.4464170584299376
37464,5676,2493,0,0.42798102235124036
37465,2460,3831,0,0.4574064168465732
37466,396,350,0,0.4781899896479725
37467,2498,2238,0,0.45335465286647547
37468,5654,212,0,0.47668565989585954
37469,4537,2607,0,0.5585890466173149
37470,6225,3026,0,0.44280565182444787
37471,3238,2174,0,0.45960333799730707
37472,87,3027,0,0.4571915545559861
37473,1927,2040,0,0.4748010821328122
37474,4824,125,0,0.48991450553664745
37475,6176,3950,0,0.41911541874144875
37476,1777,3520,0,0.4674686938062516
37477,4882,3252,0,0.47704475066370766
37478,65,3795,0,0.45701517293974925
37479,6148,140,0,0.49689830106560207
37480,350,459,0,0.47332916179786144
37481,2595,238,0,0.47260854648673767
37482,5758,606,0,0.43564757209603044
37483,4745,3372,0,0.49582297469744785
37484,1175,4669,0,0.4470551994912649
37485,6345,3041,0,0.4507191663961333
37486,1936,146,0,0.44787590875322225
37487,3144,51,0,0.4257536511183336
37488,5767,1440,0,0.4411473244437579
37489,5288,1284,0,0.4955226455972173
37490,3935,2524,0,0.4455233304761699
37491,1788,3892,0,0.46930770240635306
37492,3386,2996,0,0.4630806204129224
37493,221,574,0,0.45476941022356754
37494,7058,3923,0,0.4514653248425525
37495,1226,1869,0,0.4715320851762667
37496,6957,4653,0,0.435927280574652
37497,3294,2389,0,0.47052374927031526
37498,774,4183,0,0.4453056112916902
37499,4087,1183,0,0.45690073646396095
37500,2104,3537,0,0.4245389854761006
37501,1151,3977,0,0.428587975655646
37502,730,1459,0,0.49175725591627134
37503,827,4689,0,0.4110120962423604
37504,86,158,0,0.45034900132955563
37505,7141,3978,0,0.43528686891226653
37506,3029,2004,0,0.46685409889673146
37507,1247,694,0,0.48527479417417363
37508,2518,3748,0,0.4502070065316721
37509,5217,2559,0,0.4321714602168882
37510,2887,785,0,0.5586673780488801
37511,2114,2256,0,0.45301970232687533
37512,3173,2041,0,0.4672952852818522
37513,3062,3366,0,0.452275423526895
37514,125,2027,0,0.4429717377131834
37515,267,4670,0,0.44808981183181
37516,7280,2539,0,0.48912278547213994
37517,2101,2026,0,0.44483951615152956
37518,7346,363,0,0.45441015284242203
37519,3734,396,0,0.4493819536009582
37520,1565,49,0,0.4639306953522934
37521,6770,3318,0,0.45840682533662547
37522,5582,1583,0,0.4804619393987798
37523,6207,845,0,0.466544885686116
37524,3795,1738,0,0.4549158816421888
37525,3608,4274,0,0.4847094688033863
37526,1774,578,0,0.45133076907147035
37527,3859,1374,0,0.4611890507713329
37528,2503,4368,0,0.474192787596844
37529,2799,989,0,0.456709186939963
37530,449,3314,0,0.46168239118678167
37531,5561,2370,0,0.4471609597637712
37532,4317,183,0,0.5039624054533337
37533,6413,3158,0,0.4582423706905038
37534,3980,3470,0,0.4267005822423654
37535,6764,2372,0,0.45286747347516254
37536,186,3279,0,0.4732442862429226
37537,2281,4657,0,0.46177773188040677
37538,100,877,0,0.4659398960066033
37539,5083,2068,0,0.44082241991370846
37540,7062,3080,0,0.4532845413431289
37541,1502,170,0,0.48172562036232075
37542,3575,2321,0,0.44436332495698466
37543,4105,4514,0,0.44087800221660656
37544,4964,2681,0,0.4854903672921535
37545,4173,2240,0,0.46578772887520903
37546,2837,3217,0,0.44290835273710316
37547,5428,629,0,0.45161763530362775
37548,643,1690,0,0.43422268183773355
37549,369,1193,0,0.4406009244696097
37550,4660,2004,0,0.44342003292370036
37551,4524,1842,0,0.46703852848011324
37552,1335,3241,0,0.4363023247286482
37553,2886,4313,0,0.46407954789379363
37554,2217,2567,0,0.46553922418588833
37555,5400,3667,0,0.426925359703546
37556,3751,3473,0,0.44575178289323
37557,217,185,0,0.44826726544861417
37558,6975,1911,0,0.42454909102954935
37559,40,2719,0,0.440322002948372
37560,1808,3226,0,0.45394450204400577
37561,4913,2785,0,0.44463586173701275
37562,394,1645,0,0.42444203202658126
37563,566,359,0,0.4700268210828642
37564,59,4536,0,0.45571081293756455
37565,4704,2497,0,0.45385603887625164
37566,5076,1261,0,0.48005774548047975
37567,4809,3487,0,0.4420755807381442
37568,1059,2605,0,0.50266118459144
37569,988,3789,0,0.4609120812843999
37570,5891,674,0,0.5025320325723711
37571,2357,727,0,0.4710026732103041
37572,184,1679,0,0.47506271544654605
37573,5752,1715,0,0.4391747713147579
37574,6621,2876,0,0.4283212233984773
37575,3020,1900,0,0.4567134201675823
37576,2550,2076,0,0.46978644963877314
37577,7160,2841,0,0.4660530727187355
37578,1958,3447,0,0.4654105216514113
37579,7028,1434,0,0.48288434017188303
37580,147,4530,0,0.4686017316053756
37581,7179,3318,0,0.45560546498669807
37582,4275,789,0,0.45226051472894674
37583,632,237,0,0.4511547412774196
37584,4545,2971,0,0.4393731734004225
37585,6671,553,0,0.45759893903859256
37586,2070,3730,0,0.4484929567198369
37587,7271,250,0,0.4543953131387302
37588,6913,1106,0,0.4784412867345965
37589,2826,4629,0,0.465186149493625
37590,6466,1375,0,0.44213741140925916
37591,4077,4355,0,0.46446349171644996
37592,2600,492,0,0.42637261777287583
37593,4656,4389,0,0.41141257121311653
37594,646,1692,0,0.45707393945512076
37595,3930,4722,0,0.4359569911253085
37596,3608,2,0,0.4297600094994234
37597,125,3609,0,0.43827882909022065
37598,3769,1139,0,0.43594159991993064
37599,791,1311,0,0.4516700145365335
37600,2038,3175,0,0.45657035689409087
37601,6119,1405,0,0.4729653323379096
37602,7071,2321,0,0.4584457574802757
37603,902,4723,0,0.43866988392048495
37604,4599,1696,0,0.43653704526773773
37605,2217,2216,0,0.41465938394068896
37606,7197,3548,0,0.46503507544127143
37607,7150,3930,0,0.4754647703938045
37608,5986,2870,0,0.43840655460151173
37609,3384,4382,0,0.4717047399911639
37610,4998,1820,0,0.5005094922985186
37611,2048,3172,0,0.4484326690419632
37612,1481,2388,0,0.47369376470432
37613,4966,2665,0,0.4745322364458685
37614,947,3252,0,0.5017133739649826
37615,5338,1422,0,0.44961114802627555
37616,889,2129,0,0.43429983733207533
37617,5715,4624,0,0.573141284096226
37618,2892,686,0,0.4939917582941649
37619,4094,1798,0,0.4428352246215262
37620,1609,251,0,0.4568582835818453
37621,5991,1722,0,0.4515406388036262
37622,459,1488,0,0.442733105802379
37623,7176,1682,0,0.46294039562847306
37624,2692,354,0,0.438841012058787
37625,657,3950,0,0.4004513825999662
37626,4630,4540,0,0.4176507355693672
37627,5371,4355,0,0.44815379333319244
37628,1038,40,0,0.4340649970734114
37629,1984,2264,0,0.4545852413575047
37630,1665,2401,0,0.4565408687985564
37631,3249,160,0,0.4538354909095824
37632,2795,3392,0,0.4766811213486306
37633,646,3099,0,0.46788561464691836
37634,2604,382,0,0.44942015720457573
37635,2647,149,0,0.49072805137409237
37636,350,2790,0,0.4867073546523155
37637,5406,1716,0,0.4418929712589312
37638,5394,817,0,0.4542637864252525
37639,5792,855,0,0.45886047661356477
37640,4763,4012,0,0.4682624545776355
37641,875,4206,0,0.43920975575452814
37642,5930,2362,0,0.425339679963229
37643,4945,833,0,0.4606612059601971
37644,909,661,0,0.4540873073658651
37645,4630,1293,0,0.4426018202957745
37646,2179,930,0,0.45201055865208206
37647,4764,769,0,0.4580498470500303
37648,6203,2035,0,0.43704381659433056
37649,220,862,0,0.43878942122169884
37650,6778,2828,0,0.4420167753564871
37651,5301,2654,0,0.4622432738354777
37652,4656,1187,0,0.4465855257019735
37653,4432,604,0,0.4628848888127445
37654,3129,3484,0,0.45445994760778824
37655,681,1083,0,0.4684810142033339
37656,2186,3609,0,0.4552109242155684
37657,6044,1688,0,0.459426541323691
37658,3430,1401,0,0.475286031081542
37659,2117,4188,0,0.45057627064167793
37660,901,818,0,0.4577281626216633
37661,1394,2331,0,0.43605326855644444
37662,6106,4684,0,0.43533243308487235
37663,3643,2093,0,0.4411454248378794
37664,3856,735,0,0.5364706442611552
37665,1794,4759,0,0.4416501225986237
37666,5000,14,0,0.43885176668330284
37667,6113,3503,0,0.4428581984721618
37668,1091,4312,0,0.4674669675272336
37669,2843,739,0,0.4120517838577008
37670,6260,960,0,0.47135529339779014
37671,3392,3807,0,0.47943213489947833
37672,6593,3988,0,0.477899049785926
37673,2005,2153,0,0.43100187153197306
37674,3318,1175,0,0.45062311962913726
37675,5311,315,0,0.46609735642002476
37676,5429,964,0,0.46453185007038095
37677,1627,1414,0,0.4507142977727548
37678,2568,498,0,0.462904894076503
37679,4621,46,0,0.49928209947162144
37680,6291,3665,0,0.46175750128421206
37681,6419,2815,0,0.4556292226226099
37682,1022,2611,0,0.45028470898559547
37683,5083,4244,0,0.44570373156941295
37684,6351,530,0,0.4535690751125646
37685,6028,2976,0,0.44384137898838133
37686,1315,1035,0,0.4510670911072973
37687,7128,4745,0,0.4510821963660476
37688,5963,1975,0,0.4576468102589334
37689,5124,3478,0,0.44787602306230484
37690,2470,2908,0,0.45266496856070965
37691,4921,3915,0,0.44921087478543087
37692,5600,2289,0,0.43398576701069747
37693,1975,658,0,0.45142275481642946
37694,2363,4236,0,0.4515411087333372
37695,3446,2479,0,0.4720673236041541
37696,6740,1336,0,0.46337418412961956
37697,1853,419,0,0.44541442524199065
37698,1677,3251,0,0.4408283598303822
37699,4638,754,0,0.45123483422138005
37700,1434,4232,0,0.4509842518829147
37701,1572,3831,0,0.4576069051724443
37702,749,2809,0,0.4771673935642837
37703,3902,698,0,0.4544202520719102
37704,1902,1325,0,0.4311270794160669
37705,4572,81,0,0.5904524399879103
37706,959,3977,0,0.4352937704852994
37707,5405,141,0,0.47185390342551037
37708,2489,1060,0,0.4361487994040115
37709,1503,4463,0,0.43648786760863995
37710,3039,3610,0,0.45671227244813983
37711,2466,4182,0,0.4539885895395971
37712,4790,1420,0,0.4774657077585145
37713,1181,2563,0,0.4366791421724159
37714,3702,1610,0,0.48489497043135993
37715,2962,204,0,0.4937597806995525
37716,3013,1560,0,0.45031706721702874
37717,6664,3682,0,0.4645789552376155
37718,2320,2484,0,0.4388372839738963
37719,3759,1880,0,0.4682734978005428
37720,3923,3770,0,0.4525128025943319
37721,3014,4753,0,0.47310243943617014
37722,3712,3430,0,0.47003994880357136
37723,707,3975,0,0.4525312714065778
37724,832,4357,0,0.42236415473419153
37725,1696,51,0,0.4254854787503624
37726,5929,458,0,0.45747245464532516
37727,3113,2227,0,0.45883931400990974
37728,1087,4239,0,0.4787723422267296
37729,4256,439,0,0.4832901858602978
37730,2003,4736,0,0.5175682613617967
37731,7096,3999,0,0.4653496587898526
37732,3953,3328,0,0.44660150726264664
37733,6902,1600,0,0.46605139259955447
37734,7213,2686,0,0.43406916660289424
37735,2962,4346,0,0.4822227414423717
37736,60,94,0,0.4414970284812627
37737,2984,1599,0,0.44277024602842974
37738,3211,495,0,0.4367843980413658
37739,4350,966,0,0.4439424732299914
37740,6376,1664,0,0.48949060429701247
37741,3712,4288,0,0.43863027696499624
37742,6865,1401,0,0.46379858455604583
37743,675,2582,0,0.4437227676254118
37744,7081,3616,0,0.4439706469818906
37745,1939,1027,0,0.4401115395511516
37746,2359,568,0,0.4374881085348102
37747,4727,3330,0,0.458790401896082
37748,378,3575,0,0.4466456172052601
37749,2337,692,0,0.46083244752833574
37750,2932,1380,0,0.46531185780182205
37751,2025,2180,0,0.4422020992462287
37752,5800,3856,0,0.4283336841185382
37753,4198,2714,0,0.475056264611412
37754,5141,2108,0,0.4292859435154504
37755,7228,4713,0,0.45217954555374
37756,1143,1147,0,0.49516301205101143
37757,4058,2490,0,0.4709841337504994
37758,1236,4449,0,0.45537529699490725
37759,2826,1827,0,0.43383503236268733
37760,5123,2966,0,0.46395386203384176
37761,376,1727,0,0.47317145844783315
37762,1943,4037,0,0.48649099175383
37763,3360,1267,0,0.46934977464873934
37764,465,4169,0,0.4327627279907261
37765,4094,3033,0,0.45381979998538907
37766,4332,3028,0,0.4374186377753159
37767,3329,3665,0,0.4452235136951352
37768,2316,1535,0,0.465120714205366
37769,3962,2966,0,0.4372877899105132
37770,1819,346,0,0.4447043929919365
37771,3542,3714,0,0.4388652502775382
37772,6693,1782,0,0.4325522908547134
37773,4462,289,0,0.46645445984710787
37774,836,817,0,0.44271266770056483
37775,3695,401,0,0.44417649810894766
37776,2098,147,0,0.4351846674511539
37777,4448,2665,0,0.46855328248863526
37778,5585,1885,0,0.4839036839316985
37779,7210,2831,0,0.47423034308815276
37780,1491,4671,0,0.42113388933262075
37781,5160,1402,0,0.4789530182891112
37782,1839,1321,0,0.46205973025255265
37783,3276,2751,0,0.47666474709575524
37784,6164,743,0,0.4746450878342163
37785,6555,1455,0,0.4363506892239942
37786,2541,1550,0,0.4638143859182368
37787,6413,1412,0,0.43223573981021873
37788,2117,932,0,0.44139284814053437
37789,153,918,0,0.45364101399104195
37790,196,1099,0,0.48963643313076877
37791,345,3558,0,0.44793645461382303
37792,4863,3648,0,0.45462574651115367
37793,197,705,0,0.4469092293239377
37794,4061,1941,0,0.47026404806956656
37795,5667,3162,0,0.4631715461281129
37796,707,1072,0,0.4519383761218904
37797,4256,1599,0,0.4523408426886036
37798,5378,4097,0,0.5391667615123241
37799,5073,4044,0,0.4737377397969418
37800,7069,4208,0,0.46565517041118953
37801,925,3680,0,0.4295349081163007
37802,2278,1467,0,0.47757596906366
37803,758,2739,0,0.44106733442033275
37804,4053,4564,0,0.43452758191596824
37805,5422,1325,0,0.447949103719473
37806,6081,404,0,0.4509113537991866
37807,4089,933,0,0.46137477442806923
37808,584,4275,0,0.45602474634913504
37809,2585,4601,0,0.4594745253515676
37810,7161,160,0,0.43821923264669016
37811,7288,3981,0,0.43771674016028994
37812,3900,1385,0,0.4417287537780425
37813,2484,3936,0,0.44513012620257925
37814,4423,3772,0,0.4618636237099911
37815,3038,1820,0,0.49712117454492416
37816,5646,1366,0,0.4615136499570677
37817,4938,3488,0,0.45373939301013494
37818,2816,3405,0,0.4841090224713444
37819,6286,492,0,0.4435613699546122
37820,1432,4309,0,0.4481982077248272
37821,3610,3619,0,0.47366266912923394
37822,1418,2758,0,0.4708708226524422
37823,2060,1795,0,0.44382411836574875
37824,2052,2442,0,0.4796996773262077
37825,7275,2575,0,0.5035605931614655
37826,5304,4286,0,0.4334973381071183
37827,2130,2018,0,0.44219184620167645
37828,1730,3099,0,0.472720422763168
37829,886,918,0,0.4497841222219422
37830,2200,3797,0,0.43571864907405483
37831,1110,3108,0,0.44736820786375703
37832,7123,3501,0,0.45902650633878916
37833,5201,4448,0,0.46241826150255055
37834,2501,2247,0,0.44032744225668174
37835,163,1922,0,0.4600538313004886
37836,4796,3492,0,0.48223040997691125
37837,618,1611,0,0.4714854872720242
37838,4337,3929,0,0.4846886812035866
37839,3749,2351,0,0.5742410417464205
37840,175,1130,0,0.4969482040610852
37841,5016,3479,0,0.45699677109628917
37842,3000,883,0,0.44853731432704025
37843,1665,1475,0,0.4682460851075385
37844,1068,3896,0,0.4784106439469966
37845,2260,4704,0,0.4517775874294645
37846,5479,321,0,0.4648936711784007
37847,2739,1429,0,0.4304488104194388
37848,1665,2495,0,0.4854189963396184
37849,729,491,0,0.44567593389889093
37850,5904,2679,0,0.42877448509452376
37851,1109,802,0,0.44348277871427455
37852,807,3447,0,0.4528264224307939
37853,7336,375,0,0.44985989582021846
37854,1092,624,0,0.45157425731214457
37855,3244,758,0,0.4258619213487679
37856,2368,1045,0,0.46832664002212576
37857,4131,1998,0,0.5193421672892595
37858,3674,1955,0,0.4713326086516768
37859,1889,3019,0,0.6363281498068526
37860,1808,3218,0,0.4806796527730307
37861,7288,1272,0,0.4478443883193312
37862,6425,4694,0,0.4095713134275619
37863,2537,1306,0,0.4725428646028888
37864,1699,2490,0,0.4499308302895148
37865,5292,2037,0,0.43894535692699066
37866,1181,2199,0,0.4484153986328444
37867,1467,2392,0,0.48023013035167783
37868,1672,2574,0,0.4358641148737779
37869,5673,4258,0,0.45329095172028633
37870,3698,274,0,0.4345879122255269
37871,4202,178,0,0.4213252951077656
37872,4312,793,0,0.43364831097093837
37873,3625,65,0,0.4646300603847999
37874,656,323,0,0.464918791424157
37875,4347,929,0,0.564389381386567
37876,6370,2542,0,0.44279455561484243
37877,4640,2125,0,0.45700685410067154
37878,2558,4138,0,0.43652641000851833
37879,4399,4,0,0.4851719161981276
37880,2736,894,0,0.45429139251574824
37881,3780,33,0,0.45606287474972496
37882,5853,1061,0,0.4748089013755447
37883,3678,681,0,0.4522198317349987
37884,1590,1316,0,0.4836702355318962
37885,6809,1006,0,0.45211755555535604
37886,5320,4644,0,0.44734356908423034
37887,4921,2667,0,0.4325154391246182
37888,199,2007,0,0.43635654703251275
37889,2794,2711,0,0.4604577751602942
37890,3762,4133,0,0.4568891163382285
37891,4628,1280,0,0.5246120841511632
37892,342,2030,0,0.45101374395730814
37893,3339,4325,0,0.4621355688040838
37894,5589,3043,0,0.44763328461324625
37895,3388,4129,0,0.46485458175830807
37896,3991,2949,0,0.48534624717650343
37897,2706,4680,0,0.42703873959023697
37898,1834,737,0,0.4564473838760951
37899,5485,856,0,0.4825036826524152
37900,7038,3413,0,0.4602493447653267
37901,1903,2823,0,0.475515112019516
37902,2611,3803,0,0.44866879456083947
37903,3315,492,0,0.44140360474577844
37904,2167,4600,0,0.4818730714992896
37905,1137,259,0,0.4798177157444999
37906,4998,1788,0,0.4280516551702378
37907,706,204,0,0.4766954155482792
37908,5728,4126,0,0.45257516826140687
37909,1445,1001,0,0.45456720350155255
37910,6918,445,0,0.4513362238811292
37911,4511,4476,0,0.452682143453489
37912,2476,2450,0,0.5185543018930271
37913,2294,605,0,0.44234685825449926
37914,7003,331,0,0.4231607325253974
37915,3867,2430,0,0.4356330569795785
37916,4087,478,0,0.45496498142118336
37917,5251,1704,0,0.46613545113079424
37918,6585,4164,0,0.4607734687509708
37919,90,4517,0,0.4593012413144292
37920,3440,3473,0,0.4765809748394211
37921,3843,2101,0,0.4784965326332125
37922,6511,2975,0,0.45538438262885234
37923,6534,269,0,0.45095517323942974
37924,2283,3121,0,0.45202963240188104
37925,5460,2911,0,0.4527339171763299
37926,6901,2863,0,0.49303515582425284
37927,5176,2284,0,0.4534331566620261
37928,1181,3819,0,0.4539055105394001
37929,582,4118,0,0.47201448744557556
37930,1262,1554,0,0.561418362686291
37931,4990,4111,0,0.445543718144612
37932,994,2337,0,0.45985089612781416
37933,7200,67,0,0.442015028708843
37934,5367,2241,0,0.4251592202202555
37935,3294,3668,0,0.46313909073713216
37936,7011,3173,0,0.4714167848866613
37937,5894,3882,0,0.47119671640609584
37938,0,1686,0,0.42775323260506487
37939,4766,2766,0,0.4442768520297712
37940,4235,4226,0,0.44792004916698264
37941,2959,4260,0,0.46584556130032984
37942,1145,950,0,0.4637006541177613
37943,5103,4162,0,0.4568225058388869
37944,2992,645,0,0.4403021204934249
37945,2334,2581,0,0.432146729581891
37946,1612,1497,0,0.4487354791745164
37947,841,2752,0,0.4551212712685545
37948,4824,3598,0,0.4351367353308259
37949,7009,3734,0,0.48310002640947286
37950,5456,3741,0,0.43271768904985686
37951,6321,3362,0,0.45507620428215384
37952,7186,4295,0,0.47047309096911716
37953,5278,815,0,0.4703903943253076
37954,2901,830,0,0.44947597449340226
37955,3284,289,0,0.44017627337736087
37956,1818,2351,0,0.5075162325890117
37957,1331,2374,0,0.4230274625139696
37958,2536,4159,0,0.5970916419673667
37959,6694,2819,0,0.4663941990759474
37960,5501,845,0,0.4418104538149663
37961,3998,1506,0,0.46437451713169065
37962,2104,2015,0,0.44274973020120434
37963,2884,3245,0,0.4557433440272135
37964,3413,3952,0,0.4249082758645188
37965,3670,3613,0,0.450224662290006
37966,2666,215,0,0.4467579706064532
37967,6644,1085,0,0.6118544075373645
37968,3782,1247,0,0.46620614259858456
37969,6687,3942,0,0.474708616450058
37970,2462,1132,0,0.47629020142770806
37971,5792,26,0,0.6410923762701151
37972,4379,790,0,0.43061529075957633
37973,3428,611,0,0.45708582955177274
37974,5732,2258,0,0.4706752987264056
37975,3217,4310,0,0.48264469224359696
37976,6026,873,0,0.43092614600654827
37977,6290,426,0,0.4399345088068316
37978,4940,3924,0,0.4285343914141498
37979,5438,408,0,0.46088269339774846
37980,7245,443,0,0.4645781633508661
37981,1534,1724,0,0.49626581099096256
37982,6206,172,0,0.5892756826486282
37983,7175,1071,0,0.4915400232206063
37984,5800,35,0,0.4516512692826783
37985,2775,1652,0,0.46892321749624344
37986,5208,4657,0,0.48636522053527054
37987,7035,4359,0,0.43143016932250894
37988,3975,4535,0,0.4441057032018498
37989,4902,894,0,0.4357005071804213
37990,4972,4222,0,0.5191173433981356
37991,606,4068,0,0.46123703332668053
37992,2055,2426,0,0.451511771493607
37993,5946,3207,0,0.44629362965472497
37994,6807,2440,0,0.5614716107383846
37995,363,2306,0,0.4384099623556558
37996,5952,3584,0,0.4603608440996906
37997,3182,447,0,0.4579418244171746
37998,278,3964,0,0.44193885403924854
37999,6710,3054,0,0.4653180884988951
38000,2255,272,0,0.43999331540419856
38001,2413,4177,0,0.4609296148205921
38002,5708,1171,0,0.431369136902476
38003,4278,820,0,0.5653116512250582
38004,6932,2095,0,0.4469488858630244
38005,1841,529,0,0.4742481610832874
38006,3642,2037,0,0.4453278844351091
38007,163,2865,0,0.4536228067588759
38008,5969,1932,0,0.46355472233684436
38009,1566,4009,0,0.5005024545685637
38010,4016,490,0,0.44808427358450265
38011,6872,1242,0,0.43987362606563285
38012,2003,3288,0,0.45506624617647873
38013,5753,4163,0,0.6174574281869696
38014,4412,2462,0,0.44732031431348934
38015,1919,540,0,0.4431157749095392
38016,5644,2308,0,0.4546912503493728
38017,79,2374,0,0.4399788868841494
38018,2060,3273,0,0.4276897913577708
38019,7109,907,0,0.4615217508791496
38020,3184,4305,0,0.4457327870860905
38021,1035,2828,0,0.4469717937097693
38022,1691,4667,0,0.435129683198644
38023,3053,652,0,0.5800335163594723
38024,5090,4391,0,0.4474693282664224
38025,4356,2811,0,0.4601031097629446
38026,697,2627,0,0.4253398261405014
38027,4923,4265,0,0.48979199655969397
38028,4370,606,0,0.46783777766487034
38029,1238,1581,0,0.45675187001472006
38030,1815,4103,0,0.5207937622890384
38031,4910,2552,0,0.4915473601816982
38032,7316,4483,0,0.4669948462254049
38033,7159,2916,0,0.506766738074892
38034,433,3651,0,0.46292209878927476
38035,3725,343,0,0.4778002553932953
38036,6521,2061,0,0.4292272470438367
38037,1999,3858,0,0.4711101694375509
38038,2887,1698,0,0.4500197781470715
38039,546,2379,0,0.459103837590921
38040,7287,4601,0,0.4476205778458374
38041,5969,2774,0,0.4436953523022811
38042,7288,562,0,0.46364815075108257
38043,735,4503,0,0.4565453671651962
38044,188,1185,0,0.44550919036680586
38045,4219,3011,0,0.46112906201534887
38046,5492,300,0,0.46559475502874037
38047,6068,3539,0,0.4485934631015636
38048,86,1618,0,0.43667878605428745
38049,3541,1461,0,0.4476583278989923
38050,5710,3362,0,0.45146259072119554
38051,3861,4166,0,0.47745282630782415
38052,765,4643,0,0.42192682736095505
38053,931,1327,0,0.44893334701139265
38054,1290,1916,0,0.4771116206254607
38055,4593,341,0,0.46588707158662296
38056,7127,3961,0,0.4549477321809233
38057,6517,1602,0,0.4381252459337783
38058,3843,122,0,0.43712432212340224
38059,2360,1291,0,0.4950386968032041
38060,3543,1625,0,0.4467570768130137
38061,6189,1332,0,0.47146284182120707
38062,6955,3487,0,0.43079920734379895
38063,1073,2732,0,0.4696693614917728
38064,689,175,0,0.4558295567384924
38065,2532,1103,0,0.485479986720041
38066,587,2669,0,0.47488647581282006
38067,4365,2104,0,0.45787894617477315
38068,5071,259,0,0.46379832603303095
38069,1893,4639,0,0.45370985283996734
38070,5694,2814,0,0.45333490870339704
38071,7184,2382,0,0.4427559227835334
38072,5817,1949,0,0.42568328443311526
38073,1513,3921,0,0.5055510214220253
38074,379,3815,0,0.4842106446068727
38075,299,381,0,0.4409873409854639
38076,801,3102,0,0.4362738471162645
38077,2415,944,0,0.6699034734938659
38078,103,41,0,0.42926499659840356
38079,4482,4658,0,0.44542949808670146
38080,6424,1118,0,0.4957257571544724
38081,666,1489,0,0.47433323280609957
38082,2522,2740,0,0.48201244633949025
38083,4679,2572,0,0.5106598205578566
38084,4593,1399,0,0.4806671566934263
38085,4252,4009,0,0.46001098576250554
38086,4545,4641,0,0.49731113661046267
38087,1564,728,0,0.43525085696654764
38088,3366,1363,0,0.45768735754102446
38089,5112,1701,0,0.4434956708127556
38090,6985,3149,0,0.4304096645216188
38091,725,1487,0,0.43001164093211924
38092,6536,1851,0,0.44939578585929263
38093,4753,1437,0,0.4752441841782057
38094,6159,4319,0,0.4531312007488124
38095,493,3487,0,0.4561065756959039
38096,2963,726,0,0.4255295438889867
38097,3340,3353,0,0.4665124953284381
38098,1951,3801,0,0.4563280245924986
38099,3393,1445,0,0.4672358608890794
38100,4398,812,0,0.5008070820946227
38101,4076,4077,0,0.4564367569604166
38102,532,2005,0,0.46457646935241054
38103,1725,536,0,0.453699531811408
38104,1313,3774,0,0.44324079226553975
38105,7265,2103,0,0.4482151717162414
38106,1440,2572,0,0.45550235170433256
38107,6497,4255,0,0.46325490298006516
38108,5000,558,0,0.43368912917492697
38109,4794,4344,0,0.4908669860536028
38110,5231,3554,0,0.4846170872818789
38111,1151,4313,0,0.4358750619779778
38112,3377,1824,0,0.4273277373858969
38113,2533,410,0,0.42855939913326224
38114,5468,894,0,0.4568654656514083
38115,5020,4151,0,0.45060878623166745
38116,2725,3180,0,0.47395990764082163
38117,6422,4562,0,0.4333246824438269
38118,3715,503,0,0.47740037310255956
38119,4429,2770,0,0.42987320444482674
38120,2083,537,0,0.4352000823116811
38121,5436,1216,0,0.6433123297169769
38122,2824,4143,0,0.43021696808678117
38123,4850,3630,0,0.4510749110353808
38124,498,486,0,0.4451610586786012
38125,1709,4043,0,0.47345558904807145
38126,1615,618,0,0.4429397296440716
38127,4155,981,0,0.46242427190146107
38128,3531,143,0,0.45780194540065894
38129,5988,1346,0,0.45328451720206964
38130,1211,3559,0,0.4566072806180333
38131,4091,2969,0,0.49380172350873786
38132,5531,935,0,0.4252610865320459
38133,431,4267,0,0.4432795598311675
38134,5199,3931,0,0.4592846256164105
38135,4233,3905,0,0.5049571652194919
38136,3499,3087,0,0.45135205383818433
38137,6142,4134,0,0.451384485005702
38138,225,4379,0,0.45891914375551074
38139,5279,963,0,0.46207672208065215
38140,7064,2756,0,0.5519841146091857
38141,6834,3139,0,0.4556735719176818
38142,771,1803,0,0.4390207189513407
38143,6954,3539,0,0.4425625136888588
38144,1955,100,0,0.4282304462835392
38145,5432,1529,0,0.47905899904806104
38146,4665,3817,0,0.47628728757876704
38147,3358,4421,0,0.4722485481859209
38148,6452,4342,0,0.4317843631120463
38149,5678,3983,0,0.4413598524901593
